companyEquipmentPmTemplateId,pmTypeId,pmName,intervalHours,intervalDays,intervalOdometer,fixedDate,fixedHours,fixedOdometer,partsNote,workNote,triggerDays,triggerHours,triggerOdometer,isDeleted,createdTimestampUtc,createdByUserId,applyChangesToChildren,companyId,uuid
2606,1,"1000 HR SERVICE (MANITOWOC MLC100 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 500 HR TASKS
REPLACE PILOT OIL PRESSURE FILTER ELEMENT
REPLACE HYD RETURN FILTERS (3)
INSPECT & CLEAN SUCTION STRAINER INSIDE TANK
CHANGE TRANSMISSION FILTER
SAMPLE ENGINE COOLANT
SAMPLE HYD OIL
CHANGE AIR ELEMENT
REPLACE DRAIN FILTER (CARTRIDGE)
CHANGE SWING REDUCTION OIL
CHANGE WINCH REDUCTION OIL
CHANGE OIL IN POWER DIVIDER
CHANGE OIL IN PROPEL REDUCTION UNIT
LUBE GREASE POINTS
INSPECT DRUMS
INSPECT BRAKES
INSPECT SWING DRIVE
INSPECT CRAWLERS
INSPECT PUMP DRIVE
INSPECT CRAWLER GEARBOXES
INSPECT SWING GEARBOXES
INSPECT DRUM GEARBOXES
INSPECT BOOM HOIST GEARBOX
",NULL,40,NULL,0,"2026-07-22 02:17:07",1288,1,265,d6c1371e-2b24-4f9b-9b14-3489ffbe7107
2607,1,"1000 HR SERVICE (MANITOWOC MLC165 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDES ALL 500 HR TASKS
REPLACE PILOT OIL PRESSURE FILTER ELEMENT
REPLACE HYD RETURN FILTERS (3)
INSPECT & CLEAN SUCTION STRAINER INSIDE TANK
CHANGE TRANSMISSION FILTER
SAMPLE ENGINE COOLANT
SAMPLE HYD OIL
CHANGE AIR ELEMENT
REPLACE DRAIN FILTER (CARTRIDGE)
CHANGE SWING REDUCTION OIL
CHANGE WINCH REDUCTION OIL
CHANGE OIL IN POWER DIVIDER
CHANGE OIL IN PROPEL REDUCTION UNIT
LUBE GREASE POINTS
INSPECT DRUMS
INSPECT BRAKES
INSPECT SWING DRIVE
INSPECT CRAWLERS
INSPECT PUMP DRIVE
INSPECT CRAWLER GEARBOXES
INSPECT SWING GEARBOXES
INSPECT DRUM GEARBOXES
INSPECT BOOM HOIST GEARBOX
",NULL,40,NULL,0,"2026-07-22 02:17:24",1288,1,265,7640a51f-ebbf-4eb3-b30e-82d7d50c0827
2608,1,"1000 HR SERVICE (MANITOWOC MLC300 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 500 HR TASKS
REPLACE PILOT OIL PRESSURE FILTER ELEMENT
REPLACE HYD RETURN FILTERS (3)
INSPECT & CLEAN SUCTION STRAINER INSIDE TANK
CHANGE TRANSMISSION FILTER
SAMPLE ENGINE COOLANT
SAMPLE HYD OIL
CHANGE AIR ELEMENT
REPLACE DRAIN FILTER (CARTRIDGE)
CHANGE SWING REDUCTION OIL
CHANGE WINCH REDUCTION OIL
CHANGE OIL IN POWER DIVIDER
CHANGE OIL IN PROPEL REDUCTION UNIT
LUBE GREASE POINTS
INSPECT DRUMS
INSPECT BRAKES
INSPECT SWING DRIVE
INSPECT CRAWLERS
INSPECT PUMP DRIVE
INSPECT CRAWLER GEARBOXES
INSPECT SWING GEARBOXES
INSPECT DRUM GEARBOXES
INSPECT BOOM HOIST GEARBOX",NULL,40,NULL,0,"2026-07-22 02:17:41",1288,1,265,c9af4b08-9656-498a-8839-140c9f29789f
2609,1,"1000 HR SERVICE (MANITOWOC MLC300)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB","LUBE GREASE POINTS
INSPECT CRAWLER GEARBOXES
INSPECT SWING GEARBOXES
INSPECT DRUM GEARBOXES
INSPECT BOOM HOIST GEARBOX
SAMPLE HYD OIL
INSPECT & CLEAN SUCTION STRAINER INSIDE TANK
INSPECT PUMP DRIVE
",NULL,40,NULL,1,"2026-07-22 02:18:02",1288,1,265,0088fe8a-f8e2-41bf-aa2c-8d6db78d7da1
2610,1,"1000 HR SERVICE (AMER HC80 CRAWLER CRANE)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 500 HOUR ITEMS
• SAMPLE HYDRAULIC OIL
• REPLACE HYDRAULIC RETURN FILTER
• REPLACE HYDRAULIC SUCTION FILTER
• REPLACE HYDRAULIC RETURN FILTER

",NULL,40,NULL,0,"2026-07-22 02:18:22",1288,1,265,ae649af5-4bae-47f4-876d-c92c394795eb
2611,1,"2500 HR SERVICE (MILLENNIUM 4100 w/RINGER)",2500,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 250 & 2000 HOUR TASKS PLUS
• CHANGE ALL PLANETARIES* ALL PLANETARY OILS REQUIRE CHANGE AFTER INITIAL 200 OPERATING HOURS
• CHANGE ALL GEARBOXES** ALL GEAR BOX OILS REQUIRE CHANGE AFTER INITIAL 100 OPERATING HOURS",NULL,40,NULL,0,"2026-07-22 02:18:43",1288,1,265,74a27333-f008-4d23-8198-458cb2890ab7
2612,1,"1000 HR SERVICE (SHUTTLELIFT 5540F CARRY DECK)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE TRANSMISSION FILTER & FLUID
REPLACE HYD FILTERS
CHANGE WINCH GEARBOX LUBRICANT
REPLACE AXLE WHEEL HUB LUBRICANT
",NULL,40,NULL,0,"2026-07-22 02:19:04",1288,1,265,786ba17e-6786-4cd7-adcc-5425c5a81896
2613,1,"1000 HR SERVICE (SKIDSTEER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","PERFORM ALL 500 HR TASKS
REPLACE HYDRAULIC RETURN FILTER
REPLACE CASE DRAIN FILTER
INSPECT LOADER LINKAGE
INSPECT CYLINDERS
INSPECT UNDERCARRIAGE WEAR
CHECK HYDRAULIC PRESSURES
PERFORM DIAGNOSTIC SCAN
",NULL,40,NULL,0,"2026-07-22 02:19:23",1288,1,265,9092adc5-ad55-4661-8c1f-7810f2345307
2614,1,"1000 HR SERVICE (TADANO GTC-1300 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","COMPLETE ALL 500 HOUR ITEMS
CHANGE HYD FILTERS
HYD SYSTEM - CHECK FAN FOR PROPER OPERATION
CHECK WINCH MOUNTING BOLTS
CANGE OIL IN WINCHES
CHANGE SWING DRIVE REDUCER OIL
CHECK STARTER
TREAT DOOR LOCKS
INSPECT A/C SYSTEM
",NULL,40,NULL,0,"2026-07-22 02:19:41",1288,1,265,865ee815-fff4-480c-94d1-706bc4e2777f
2615,1,"1000 HR SERVICE (TADANO GTC-800 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE ALL 500 HOUR ITEMS
REPLACE PILOT OIL PRESSURE FILTER ELEMENT
CHANGE HYD RETURN FILTERS
CHANGE SWING DRIVE REDUCER OIL
GREASE SWING DRIVE REDUCER
CHANGE TRACK DRIVE REDUCER OIL
INSPECT & CLEAN ELECTRICAL SLIP RING
CHANGE WINCH OIL
INSPECT A/C & HEATING SYSTEM
TREAT DOOR LOCK & SEAL
",NULL,40,NULL,0,"2026-07-22 02:20:01",1288,1,265,351da6ce-5167-4424-8284-c787d73fa0d5
2616,1,"1000 HR SERVICE (TADANO GTC-900 CRAWLER)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","COMPLETE ALL 500 HOUR ITEMS
REPLACE PILOT OIL PRESSURE FILTER ELEMENT
CHANGE HYD RETURN FILTERS
CHANGE SWING DRIVE REDUCER OIL
GREASE SWING DRIVE REDUCER
CHANGE TRACK DRIVE REDUCER OIL
INSPECT & CLEAN ELECTRICAL SLIP RING
CHANGE WINCH OIL
INSPECT A/C & HEATING SYSTEM
TREAT DOOR LOCK & SEAL",NULL,40,NULL,0,"2026-07-22 02:20:25",1288,1,265,7abe9b07-43ee-4617-a8d6-0ac2afe5e316
2617,1,"1000 HR SERVICE (TELEHANDLER FORKLIFT)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 500 HR TASKS
REPLACE AIR FILTERS
CHECK FLUIDS
INSPECT COOLING SYSTEM
CHECK DIFFERENTIALS & DRIVELINE
INSPECT BOOM WEAR PADS
INSPECT FORKS & CARRIAGE
CHECK BATTERY & ELECTRICAL
VERIFY LIGHTS, ALARMS & SAFETIES
",NULL,40,NULL,0,"2026-07-22 02:22:56",1288,1,265,c60dd167-e11b-4b6d-8ef7-7d52191ae48f
2618,1,"1000 HR SERVICE (VAC TRUCK)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","INCLUDE ALL 500 HR TASKS
HYD OIL CHANGE (ISO 32)
HYD OIL FILTER
HYDRO STAT CHARGE FILTER
SYSTEM PRESSURE FILTER - OIL FILTER
LIQUID RING - HYD TANK (HD ISO 68)
LIQUID RING - OIL FILTER
",NULL,40,NULL,0,"2026-07-22 02:23:23",1288,1,265,907a36de-0c0c-4711-a731-d93a9ee0e1d4
2619,1,"1000 HR SERVICE (WATER TRUCK)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 500 HR TASKS +
REPLACE AIR FILTER
REPLACE TRANSMISSION FILTER
CHECK AXLE OIL LEVELS
INSPECT U-JOINTS
CHECK BRAKE LININGS
CHECK SLACK ADJUSTERS
CHECK CHARGING SYSTEM
PERFORM DIAGNOSTIC SCAN
",NULL,40,NULL,0,"2026-07-22 02:23:44",1288,1,265,cb8bbc01-332a-4776-b3b4-81d83e38940e
2620,1,"1000 HR TUGBOAT (GENSET - STARBOARD) - HOUR",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 500 HOUR TASKS PLUS
• REPLACE CRANKCASE BREATHER FILTER
• CHANGE HYDRAULIC FILTERS
• TRANSMISSION GEAR BOXES",NULL,40,NULL,0,"2026-07-22 02:24:02",1288,1,265,e4396d8f-94cc-4f4b-b723-018c1c4d5ea0
2621,1,"1000 HR TUGBOAT (MAIN - STARBOARD) - HOUR",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 500 HOUR TASKS PLUS
• REPLACE CRANKCASE BREATHER FILTER
• CHANGE HYDRAULIC FILTERS
• TRANSMISSION GEAR BOXES",NULL,40,NULL,0,"2026-07-22 02:24:27",1288,1,265,27f1e042-d9c1-4d23-8b9f-69e822bc659b
2622,1,"1000 HR TUGBOAT (SINGLE SCREW)",1000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• PERFORM ALL 500 HOUR TASKS PLUS
• REPLACE CRANKCASE BREATHER FILTER
• CHANGE HYDRAULIC FILTERS
• TRANSMISSION GEAR BOXES",NULL,40,NULL,0,"2026-07-22 02:25:04",1288,1,265,357ac0ff-5e4e-40d1-97a7-bec96898d131
2623,2,"1000 MI TUGBOAT (GENSET - PORT) - ODOMETER",NULL,NULL,1000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 500 HOUR TASKS PLUS
• REPLACE CRANKCASE BREATHER FILTER
• CHANGE HYDRAULIC FILTERS
• TRANSMISSION GEAR BOXES",NULL,NULL,40,0,"2026-07-22 02:25:25",1288,1,265,d402e984-5d47-4348-b654-ca811d66f203
2624,2,"1000 MI TUGBOAT (MAIN - PORT) - ODOMETER",NULL,NULL,1000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","• PERFORM ALL 500 HOUR TASKS PLUS
• REPLACE CRANKCASE BREATHER FILTER
• CHANGE HYDRAULIC FILTERS
• TRANSMISSION GEAR BOXES",NULL,NULL,40,0,"2026-07-22 02:25:47",1288,1,265,ef7845cc-fd05-4324-b668-e5dbaae58075
2625,2,"10000 MI SERVICE (FUEL/LUBE FREIGHTLINER)",NULL,NULL,10000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","ENGINE & FLUIDS:
-CHANGE ENGINE OIL AND OIL FILTER
-CHECK COOLANT LEVEL AND CONDITION
-CHECK POWER STEERING FLUID
-CHECK TRANSMISSION FLUID LEVEL/FILTER
-CHECK HYDRAULIC FLUID LEVEL
-CHECK DEF LEVEL AND INSPECT DEF SYSTEM
-DRAIN WATER SEPARATOR AND INSPECT FUEL SYSTEM

AIR:
-INSPECT AIR FILTERS AND REPLACE IF NEEDED

BRAKES:
-INSPECT BRAKE LININGS/PADS
-CHECK BRAKE DRUMS/ROTORS
-INSPECT SLACK ADJUSTERS
-CHECK BRAKE CHAMBERS AND HARDWARE
-VERIFY PARKING BRAKE OPERATION

TIRES & WHEELS:
-CHECK TIRE PRESSURE
-MEASURE TREAD DEPTH
-INSPECT FOR CUTS, PUNCTURES, AND UNEVEN WEAR
-CHECK WHEEL NUTS AND RIM CONDITION

STEERING & SUSPENSION:
-INSPECT STEERING LINKAGE
-CHECK KINGPINS AND TIE-ROD ENDS
-LUBRICATE GREASE FITTINGS
-INSPECT SPRINGS, BUSHINGS, SHOCKS, AND U-BOLTS

ELECTRICAL SYSTEM:
-TEST LIGHTS AND SIGNALS
-INSPECT BATTERIES AND CONNECTIONS
-CHECK ALTERNATOR CHARGING VOLTAGE
-INSPECT WIRING FOR DAMAGE

GENERAL INSPECTION:
-CHECK MIRRORS, WINDSHIELD, AND WIPERS
-INSPECT SEAT BELTS
-CHECK HORN AND BACKUP ALARM
-INSPECT PTO OPERATION
-DOCUMENT DEFECTS AND REPAIRS
",NULL,NULL,200,0,"2026-07-22 02:26:10",1288,1,265,c912094f-1e2b-4721-9276-5d254dcb93ac
2626,2,"10000 MI SERVICE (SEMI-TRACTOR)",NULL,NULL,10000,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","ENGINE & FLUIDS:
-CHANGE ENGINE OIL AND OIL FILTER
-CHECK COOLANT LEVEL AND CONDITION
-CHECK POWER STEERING FLUID
-CHECK TRANSMISSION FLUID LEVEL/FILTER
-CHECK HYDRAULIC FLUID LEVEL
-CHECK DEF LEVEL AND INSPECT DEF SYSTEM
-DRAIN WATER SEPARATOR AND INSPECT FUEL SYSTEM

AIR:
-INSPECT AIR FILTERS AND REPLACE IF NEEDED

BRAKES:
-INSPECT BRAKE LININGS/PADS
-CHECK BRAKE DRUMS/ROTORS
-INSPECT SLACK ADJUSTERS
-CHECK BRAKE CHAMBERS AND HARDWARE
-VERIFY PARKING BRAKE OPERATION

TIRES & WHEELS:
-CHECK TIRE PRESSURE
-MEASURE TREAD DEPTH
-INSPECT FOR CUTS, PUNCTURES, AND UNEVEN WEAR
-CHECK WHEEL NUTS AND RIM CONDITION

STEERING & SUSPENSION:
-INSPECT STEERING LINKAGE
-CHECK KINGPINS AND TIE-ROD ENDS
-LUBRICATE GREASE FITTINGS
-INSPECT SPRINGS, BUSHINGS, SHOCKS, AND U-BOLTS

ELECTRICAL SYSTEM:
-TEST LIGHTS AND SIGNALS
-INSPECT BATTERIES AND CONNECTIONS
-CHECK ALTERNATOR CHARGING VOLTAGE
-INSPECT WIRING FOR DAMAGE

GENERAL INSPECTION:
-CHECK MIRRORS, WINDSHIELD, AND WIPERS
-INSPECT SEAT BELTS
-CHECK HORN AND BACKUP ALARM
-INSPECT PTO OPERATION
-DOCUMENT DEFECTS AND REPAIRS
",NULL,NULL,200,0,"2026-07-22 02:26:35",1288,1,265,470b7c36-161f-4a75-a88a-f9eadb561295
2627,1,"200 HR SERVICE (UTV)",200,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

",">CHANGE ENGINE OIL & FILTER   
>REPLACE AIR FILTER 
>CHANGE FUEL FILTERS
>CHANGE TRANSMISSION FLUID
>CHANGE FRONT GEARCASE FLUID   

INSPECT BATTERY TERMINALS   
BRAKE SYSTEM - INSPECT FLUID LEVEL/BRAKE PAD WEAR   
COOLING SYSTEM - INSPECT FLUID LEVEL/PRESSURE TEST YEARLY   
DIRVE BELT - INSPECT/CLEAN/REPLACE AS NEEDED   
FUEL SYSTEM* - CYCLE KEY TO PRESSURIZE FUEL PUMP/CHECK LEAKS   
GENERAL LUBRICATION - ALL FITTINGS & GREASE   
CLEAN RADIATOR OF DEBRIS/INSPECT FOR DAMAGE   
INSPECT SHIFT CABLE/LINKAGE   
SHOCKS - INSPECT SEALS & BUSHINGS; REPLACE AS NEEDED   
SPARK PLUG - REPLACE AS NEEDED   
STEERING COMPONENTS - INSPECT TIE RODS/RACK/BOOTS   
SUSPENSION SYSTEM* INSPECT TIE RODS/WHEEL BEARINGS/BUSHINGS   
THROTTLE BODY/AIR INTAKE DUCTS/FLANGES - INSPECT FOR LEAKS   
INSPECT TIRES FOR DAMAGE/DRY ROT/TREAD   
VALVE CLEARANCE* INSPECT/ADJUST AS NEEDED
WIRING - INSPECT FOR WEAR/ROUTING/RETENTION   
CLUTCHES* INSPECT BUSHINGS, ROLLERS, WEARABLE PARTS   
SPARK ARRESTOR - INSPECT/CLEAN OUT   
",NULL,10,NULL,0,"2026-07-22 02:27:53",1288,1,265,25d71d6c-873b-41ad-9c7d-f2c5fb08ed8c
2628,1,"200 HR SERVICE (WELDER MILLER BOBCAT 225/265)",200,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","CHANGE ENGINE OIL & FILTER
REPLACE FUEL FILTER(S)
INSPECT/REPLACE AIR FILTER

CHECK ALTERNATOR OUTPUT
CHECK BATTERY CONDITION
INSPECT COOLING SYSTEM
INSPECT ENGINE MOUNTS
INSPECT EXHAUST SYSTEM
CHECK FOR OIL LEAKS
CHECK FOR FUEL LEAKS
INSPECT WELD LEADS
INSPECT ELECTRODE HOLDER
INSPECT GROUND CLAMP
CHECK AC/DC OUTPUT
VERIFY AUXILIARY POWER OUTPUT
CLEAN MACHINE INTERIOR
REMOVE DEBRIS FROM COOLING SYSTEM
OPERATIONAL TEST",NULL,30,NULL,0,"2026-07-22 02:28:17",1288,1,265,12dc1fe6-3597-4410-97e7-2946033601cc
2629,1,"2000 HR SERVICE (6" HYD WATER PUMP)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE/CHANGE HYDRAULIC OIL
",NULL,40,NULL,0,"2026-07-22 02:28:37",1288,1,265,0e25fe16-76d9-40cd-a24a-64037095410c
2630,1,"2000 HR SERVICE (AIR COMPRESSOR)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE COMPRESSOR OIL
REPLACE COOLANT

",NULL,40,NULL,0,"2026-07-22 02:28:55",1288,1,265,5173f33a-6a37-4c55-8d01-5f09d28fb80e
2631,1,"2000 HR SERVICE (COMPACTOR/ROLLER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:","COMPLETE 1000 HR SERVICE
CHANGE HYDRAULIC OIL
CHANGE AXLE OILS
REPLACE COOLANT
REPLACE ALL FILTERS
INSPECT PINS AND BUSHINGS
INSPECT STRUCTURAL WELDS
INSPECT DRUM MOUNTS
PERFORM COMPLETE SAFETY INSPECTION",NULL,40,NULL,0,"2026-07-22 02:29:19",1288,1,265,a6f1bcc9-f200-49a2-8e52-cc634f163578
2632,1,"2000 HR SERVICE (DOZER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR SERVICE
SAMPLE HYDRAULIC OIL
CHANGE FINAL DRIVE OIL
REPLACE COOLANT
REPLACE ALL FILTERS
INSPECT PUSH ARMS
INSPECT PINS AND BUSHINGS
INSPECT FRAME AND WELDS
COMPLETE SAFETY INSPECTION",NULL,40,NULL,0,"2026-07-22 02:29:40",1288,1,265,797ecaeb-860a-4343-ab76-d9c08f1b365c
2633,1,"2000 HR SERVICE (EXCAVATOR)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT MAIN PUMPS
INSPECT SWING GEARBOX
INSPECT TRAVEL GEARBOXES
HYDRAULIC PERFORMANCE TEST
",NULL,40,NULL,0,"2026-07-22 02:30:01",1288,1,265,837a61c9-7f5e-4f71-90de-a1da57f551b4
2634,1,"2000 HR SERVICE (MOTOR GRADER)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR SERVICE
SAMPLE HYDRAULIC OIL
CHANGE TANDEM OILS
REPLACE COOLANT
REPLACE ALL FILTERS
INSPECT CIRCLE DRIVE COMPONENTS
INSPECT PINS AND BUSHINGS
INSPECT FRAME AND STRUCTURAL COMPONENTS
COMPLETE SAFETY INSPECTION
",NULL,40,NULL,0,"2026-07-22 02:30:22",1288,1,265,f38cdbda-0fc9-4dc1-8ec7-eb355c241a4e
2635,1,"2000 HR SERVICE (GROVE RT600)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:30:45",1288,1,265,b428d352-9b90-49da-8766-4d03ea513a8c
2636,1,"2000 HR SERVICE (GROVE RT650)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:31:07",1288,1,265,bf5dbcac-2e98-4517-9784-812d7fed60cb
2637,1,"2000 HR SERVICE (GROVE GRT655)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER

",NULL,40,NULL,0,"2026-07-22 02:31:30",1288,1,265,2e559352-b89b-4fe8-9e05-3a4a327b210b
2638,1,"2000 HR SERVICE (GROVE RT760)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER
",NULL,40,NULL,0,"2026-07-22 02:31:52",1288,1,265,6c80b51c-a18e-4a3f-90ed-5cab7b5fc064
2639,1,"2000 HR SERVICE (GROVE RT765)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:32:16",1288,1,265,37f9d23d-56b5-414c-b7fe-0266a9f3657a
2640,1,"2000 HR SERVICE  (GROVE RT880 & GRT880)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:32:45",1288,1,265,7674f403-a7c8-4d74-afb5-a103d68561d0
2641,1,"2000 HR SERVICE (GROVE RT890)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:

","COMPLETE 1000 HR TASKS
CHANGE HYD RETURN FILTER & BREATHER
SAMPLE HYD FLUID 
INSPECT/SAMPLE COOLANT
CHECK/REPLACE COOLANT STRAINER",NULL,40,NULL,0,"2026-07-22 02:33:03",1288,1,265,237f8270-fb47-4e0c-99f8-2039e31af9c8
2642,1,"2000 HR SERVICE (GROVE TMS9000-2 TRUCK CRANE)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","• COMPLETE ALL 1000 HOUR ITEMS
• SAMPLE HYDRAULIC OIL
• REPLACE ALL HYDRAULIC FILTERS
• INSPECT HYDRAULIC PUMPS
• INSPECT HYDRAULIC MOTORS
• INSPECT SWING BEARING INTERNAL CLEARANCE
• INSPECT SWING PINION AND RING GEAR WEAR
• INSPECT BOOM SECTIONS FOR STRUCTURAL CRACKS
• INSPECT DRUMS, SHAFTS AND BEARINGS
• INSPECT ALL LOAD PINS
• INSPECT OUTRIGGER BEAMS FOR CRACKS
• INSPECT OUTRIGGER FLOAT ATTACHMENTS
• PERFORM COMPLETE CRANE FUNCTION TEST
• PERFORM STRUCTURAL INSPECTION OF UPPER FRAME
• VERIFY ALL SAFETY SYSTEM FUNCTIONS
",NULL,40,NULL,0,"2026-07-22 02:33:27",1288,1,265,8902191b-cb66-44d5-973b-8798940c2b99
2643,1,"2000 HR SERVICE (HAUL TRUCK)",2000,NULL,NULL,NULL,NULL,NULL,"SEE EQUIPMENT DETAILS - PARTS TAB OR WRITE IN PARTS USED:
","INCLUDES ALL 1000 HR TASKS
SAMPLE HYDRAULIC OIL
REPLACE COOLANT
INSPECT TRANSMISSION
INSPECT DIFFERENTIALS
INSPECT FINAL DRIVES
INSPECT TURBOCHARGER
ENGINE PERFORMANCE TEST
HYDRAULIC PERFORMANCE TEST
BRAKE PERFORMANCE TEST
",NULL,40,NULL,0,"2026-07-22 02:33:47",1288,1,265,6c05bfb3-dd2e-4604-8893-a19e865de32b
